id,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
185,M,Y,N,0,Working,Higher education,Married,House / apartment,5.750.958.904.109.580,1.295.068.493.150.680,1,0,1,0,2.0,FALSE
186,F,N,N,0,Working,Higher education,Separated,House / apartment,44.391.780.821.917.800,1.945.205.479.452.050,1,0,0,0,1.0,FALSE
187,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.116.164.383.561.640,14.531.506.849.315.000,1,1,1,0,2.0,FALSE
188,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,2.945.205.479.452.050,6.693.150.684.931.500,1,0,0,0,2.0,FALSE
189,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,2.945.205.479.452.050,6.693.150.684.931.500,1,0,0,0,2.0,FALSE
190,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,2.945.205.479.452.050,6.693.150.684.931.500,1,0,0,0,2.0,FALSE
191,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,2.945.205.479.452.050,6.693.150.684.931.500,1,0,0,0,2.0,FALSE
192,M,N,N,0,Commercial associate,Lower secondary,Married,House / apartment,5.795.890.410.958.900,3.561.643.835.616.430,1,0,1,0,2.0,FALSE
193,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.395.068.493.150.680,14.446.575.342.465.700,1,1,1,0,2.0,FALSE
194,M,Y,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,4.073.150.684.931.500,16.054.794.520.547.900,1,1,0,0,2.0,FALSE
195,M,Y,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,4.073.150.684.931.500,16.054.794.520.547.900,1,1,0,0,2.0,FALSE
196,M,Y,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,4.073.150.684.931.500,16.054.794.520.547.900,1,1,0,0,2.0,FALSE
197,M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.352.602.739.726.020,-10.006.657.534.246.500,1,0,1,1,2.0,FALSE
198,M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.352.602.739.726.020,-10.006.657.534.246.500,1,0,1,1,2.0,FALSE
199,F,N,N,2,Working,Higher education,Married,House / apartment,3.090.684.931.506.840,4.778.082.191.780.820,1,1,0,1,4.0,FALSE
200,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,2.583.561.643.835.610,32.739.726.027.397.200,1,1,0,0,3.0,FALSE
201,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,2.583.561.643.835.610,32.739.726.027.397.200,1,1,0,0,3.0,FALSE
202,F,N,N,0,State servant,Higher education,Married,House / apartment,4.032.328.767.123.280,15.282.191.780.821.900,1,0,1,0,2.0,FALSE
203,F,N,N,0,State servant,Higher education,Married,House / apartment,4.032.328.767.123.280,15.282.191.780.821.900,1,0,1,0,2.0,FALSE
204,M,N,N,0,State servant,Higher education,Single / not married,House / apartment,30.252.054.794.520.500,8.695.890.410.958.900,1,0,0,0,1.0,FALSE
205,M,N,N,0,State servant,Higher education,Single / not married,House / apartment,30.252.054.794.520.500,8.695.890.410.958.900,1,0,0,0,1.0,FALSE
206,M,N,N,0,State servant,Higher education,Single / not married,House / apartment,30.252.054.794.520.500,8.695.890.410.958.900,1,0,0,0,1.0,FALSE
207,F,N,N,1,Working,Higher education,Civil marriage,House / apartment,3.426.301.369.863.010,1.356.164.383.561.640,1,1,0,0,3.0,FALSE
208,F,N,N,1,Working,Higher education,Civil marriage,House / apartment,3.426.301.369.863.010,1.356.164.383.561.640,1,1,0,0,3.0,FALSE
209,F,N,N,1,Working,Higher education,Civil marriage,House / apartment,3.426.301.369.863.010,1.356.164.383.561.640,1,1,0,0,3.0,FALSE
210,F,N,N,1,Working,Higher education,Civil marriage,House / apartment,3.426.301.369.863.010,1.356.164.383.561.640,1,1,0,0,3.0,FALSE
211,F,N,N,1,Working,Higher education,Civil marriage,House / apartment,3.426.301.369.863.010,1.356.164.383.561.640,1,1,0,0,3.0,FALSE
212,F,N,N,1,Working,Higher education,Civil marriage,House / apartment,3.426.301.369.863.010,1.356.164.383.561.640,1,1,0,0,3.0,FALSE
213,M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.644.931.506.849.310,6.904.109.589.041.090,1,1,1,0,2.0,FALSE
214,M,N,N,0,Working,Incomplete higher,Married,House / apartment,3.814.520.547.945.200,6.273.972.602.739.720,1,1,1,0,2.0,FALSE
215,M,N,N,0,Working,Incomplete higher,Married,House / apartment,3.814.520.547.945.200,6.273.972.602.739.720,1,1,1,0,2.0,FALSE
216,F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.288.767.123.287.670,12.712.328.767.123.200,1,1,1,0,1.0,FALSE
217,M,N,N,0,Working,Secondary / secondary special,Single / not married,Co-op apartment,22.416.438.356.164.300,3.608.219.178.082.190,1,1,0,0,1.0,FALSE
218,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.432.876.712.328.760,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
219,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.432.876.712.328.760,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
220,F,N,N,0,State servant,Higher education,Married,House / apartment,4.732.602.739.726.020,36.931.506.849.315.000,1,0,1,0,2.0,FALSE
221,F,N,N,0,State servant,Higher education,Married,House / apartment,4.732.602.739.726.020,36.931.506.849.315.000,1,0,1,0,2.0,FALSE
222,F,N,N,0,State servant,Higher education,Married,House / apartment,4.732.602.739.726.020,36.931.506.849.315.000,1,0,1,0,2.0,FALSE
223,F,N,N,0,State servant,Higher education,Married,House / apartment,4.732.602.739.726.020,36.931.506.849.315.000,1,0,1,0,2.0,FALSE
224,F,N,N,0,State servant,Higher education,Married,House / apartment,4.732.602.739.726.020,36.931.506.849.315.000,1,0,1,0,2.0,FALSE
225,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.397.808.219.178.080,2.704.109.589.041.090,1,1,1,0,2.0,FALSE
226,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.397.808.219.178.080,2.704.109.589.041.090,1,1,1,0,2.0,FALSE
227,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.397.808.219.178.080,2.704.109.589.041.090,1,1,1,0,2.0,FALSE
228,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.397.808.219.178.080,2.704.109.589.041.090,1,1,1,0,2.0,FALSE
229,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.397.808.219.178.080,2.704.109.589.041.090,1,1,1,0,2.0,FALSE
230,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,36.276.712.328.767.100,12.194.520.547.945.200,1,0,1,0,2.0,FALSE
231,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,3.323.287.671.232.870,2.186.301.369.863.010,1,0,0,0,2.0,FALSE
232,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673.972.602.739.700,7.863.013.698.630.130,1,0,0,0,4.0,FALSE
233,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673.972.602.739.700,7.863.013.698.630.130,1,0,0,0,4.0,FALSE
234,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673.972.602.739.700,7.863.013.698.630.130,1,0,0,0,4.0,FALSE
235,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.437.260.273.972.600,17.035.616.438.356.100,1,1,1,0,2.0,FALSE
236,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.437.260.273.972.600,17.035.616.438.356.100,1,1,1,0,2.0,FALSE
237,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
238,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
239,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
240,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
241,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
242,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
243,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.207.123.287.671.230,31.890.410.958.904.100,1,1,0,1,2.0,FALSE
244,F,N,N,0,Working,Higher education,Married,House / apartment,4.410.958.904.109.580,13.531.506.849.315.000,1,0,1,0,2.0,FALSE
245,F,N,N,0,Working,Higher education,Married,House / apartment,4.410.958.904.109.580,13.531.506.849.315.000,1,0,1,0,2.0,FALSE
246,F,N,N,0,Working,Incomplete higher,Married,House / apartment,4.626.849.315.068.490,7.361.643.835.616.430,1,0,0,0,2.0,FALSE
247,F,N,N,0,Working,Incomplete higher,Married,House / apartment,4.626.849.315.068.490,7.361.643.835.616.430,1,0,0,0,2.0,FALSE
248,F,N,N,0,Working,Incomplete higher,Married,House / apartment,4.626.849.315.068.490,7.361.643.835.616.430,1,0,0,0,2.0,FALSE
249,M,Y,N,2,Working,Incomplete higher,Married,House / apartment,3.414.520.547.945.200,5.945.205.479.452.050,1,1,0,0,4.0,FALSE
250,M,Y,N,2,Working,Incomplete higher,Married,House / apartment,3.414.520.547.945.200,5.945.205.479.452.050,1,1,0,0,4.0,FALSE
251,M,Y,N,1,Working,Secondary / secondary special,Separated,Co-op apartment,3.287.123.287.671.230,31.095.890.410.958.900,1,1,0,0,2.0,FALSE
252,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.723.287.671.232.870,26.904.109.589.041.000,1,0,1,0,2.0,FALSE
253,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.723.287.671.232.870,26.904.109.589.041.000,1,0,1,0,2.0,FALSE
254,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.723.287.671.232.870,26.904.109.589.041.000,1,0,1,0,2.0,FALSE
255,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.723.287.671.232.870,26.904.109.589.041.000,1,0,1,0,2.0,FALSE
256,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.253.972.602.739.720,4.778.082.191.780.820,1,1,1,0,2.0,FALSE
257,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
258,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
259,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
260,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
261,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
262,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
263,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
264,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
265,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.154.246.575.342.460,2.670.684.931.506.840,1,0,0,0,2.0,FALSE
266,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.562.191.780.821.910,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
267,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.515.068.493.150.600,8.610.958.904.109.580,1,1,1,0,2.0,FALSE
268,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.515.068.493.150.600,8.610.958.904.109.580,1,1,1,0,2.0,FALSE
269,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
270,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
271,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,3.200.547.945.205.470,18.575.342.465.753.400,1,0,0,0,1.0,FALSE
272,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,3.938.082.191.780.820,2.186.301.369.863.010,1,0,1,0,1.0,FALSE
273,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,23.254.794.520.547.900,5.027.397.260.273.970,1,0,1,0,2.0,FALSE
274,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.762.465.753.424.650,24.383.561.643.835.600,1,1,1,0,2.0,FALSE
275,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.762.465.753.424.650,24.383.561.643.835.600,1,1,1,0,2.0,FALSE
276,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,3.686.301.369.863.010,7.528.767.123.287.670,1,1,1,0,2.0,FALSE
277,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,3.526.575.342.465.750,10.191.780.821.917.800,1,1,0,0,3.0,FALSE
278,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,33.635.616.438.356.100,26.904.109.589.041.000,1,1,1,0,4.0,FALSE
279,M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,4.758.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
280,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,5.220.821.917.808.210,2.712.328.767.123.280,1,1,0,0,2.0,FALSE
281,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,5.220.821.917.808.210,2.712.328.767.123.280,1,1,0,0,2.0,FALSE
282,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,5.220.821.917.808.210,2.712.328.767.123.280,1,1,0,0,2.0,FALSE
283,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.289.041.095.890.410,903.013.698.630.137,1,1,0,0,2.0,FALSE
284,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.289.041.095.890.410,903.013.698.630.137,1,1,0,0,2.0,FALSE
285,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.289.041.095.890.410,903.013.698.630.137,1,1,0,0,2.0,TRUE
286,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,5.289.041.095.890.410,903.013.698.630.137,1,1,0,0,2.0,FALSE
287,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.095.890.410.958.900,5.608.219.178.082.190,1,0,1,0,2.0,FALSE
288,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.701.369.863.013.600,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
289,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.701.369.863.013.600,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
290,M,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,With parents,23.257.534.246.575.300,25.232.876.712.328.700,1,1,0,0,1.0,FALSE
291,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,4.024.383.561.643.830,1.003.013.698.630.130,1,1,0,0,1.0,FALSE
292,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,510.958.904.109.589,2.996.164.383.561.640,1,0,1,0,2.0,FALSE
293,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,510.958.904.109.589,2.996.164.383.561.640,1,0,1,0,2.0,FALSE
294,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,510.958.904.109.589,2.996.164.383.561.640,1,0,1,0,2.0,FALSE
295,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,510.958.904.109.589,2.996.164.383.561.640,1,0,1,0,2.0,FALSE
296,M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852.054.794.520.500,486.027.397.260.274,1,1,0,0,1.0,FALSE
297,M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852.054.794.520.500,486.027.397.260.274,1,1,0,0,1.0,FALSE
298,M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852.054.794.520.500,486.027.397.260.274,1,1,0,0,1.0,FALSE
299,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.257.808.219.178.080,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
300,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.257.808.219.178.080,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
301,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,5.257.808.219.178.080,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
302,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
303,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
304,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
305,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
306,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
307,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
308,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
309,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.941.917.808.219.170,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
310,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,6.383.287.671.232.870,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
311,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,3.561.369.863.013.690,4.273.972.602.739.720,1,0,1,1,2.0,FALSE
312,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,3.561.369.863.013.690,4.273.972.602.739.720,1,0,1,1,2.0,FALSE
313,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,3.561.369.863.013.690,4.273.972.602.739.720,1,0,1,1,2.0,FALSE
314,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,3.561.369.863.013.690,4.273.972.602.739.720,1,0,1,1,2.0,FALSE
315,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698.630.136.986.300,4.693.150.684.931.500,1,1,1,0,1.0,FALSE
316,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698.630.136.986.300,4.693.150.684.931.500,1,1,1,0,1.0,FALSE
317,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698.630.136.986.300,4.693.150.684.931.500,1,1,1,0,1.0,FALSE
318,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698.630.136.986.300,4.693.150.684.931.500,1,1,1,0,1.0,FALSE
